S265Swp
IMP=ohm,,MAVE=27
MEMO=FE83NV_1M1W_NO.2
DATE=2022/01/12 09:38:25
FREQ , SPL, Imp, Phs, 2nd, 3rd
  515.82, 86.360,  7.605,-15.600, 38.890, 36.350
  523.30, 86.200,  7.605,-15.400, 38.830, 35.980
  530.88, 86.270,  7.605,-18.600, 38.510, 37.030
  538.58, 86.490,  7.596,-18.000, 37.510, 38.920
  546.39, 86.500,  7.596,-14.400, 36.130, 40.220
  554.31, 86.190,  7.596,-12.800, 34.700, 41.120
  562.34, 85.860,  7.587,-14.000, 33.340, 41.820
  570.49, 85.700,  7.587,-15.000, 31.610, 41.870
  578.76, 85.550,  7.587,-15.200, 29.840, 41.440
  587.15, 85.380,  7.596,-16.600, 28.670, 40.690
  595.66, 85.490,  7.596,-20.600, 27.260, 39.920
  604.30, 85.910,  7.605,-22.400, 24.690, 39.660
  613.06, 86.330,  7.614,-21.400, 20.920, 39.210
  621.94, 86.630,  7.622,-20.200, 20.020, 37.390
  630.96, 86.710,  7.649,-17.000, 24.980, 36.010
  640.10, 86.430,  7.684,-13.800, 28.710, 36.060
  649.38, 85.970,  7.728,-14.000, 26.890, 34.970
  658.79, 85.840,  7.746,-18.600, 23.700, 32.230
  668.34, 86.050,  7.720,-20.000, 23.180, 28.430
  678.03, 86.250,  7.675,-18.800, 25.400, 25.730
  687.86, 86.410,  7.658,-19.000, 27.630, 26.940
  697.83, 86.480,  7.649,-17.000, 30.140, 29.860
  707.95, 86.300,  7.649,-14.200, 33.500, 31.750
  718.21, 85.980,  7.640,-14.800, 34.980, 32.140
  728.62, 85.860,  7.640,-18.600, 34.090, 31.440
  739.18, 86.110,  7.640,-21.400, 32.140, 30.670
  749.89, 86.560,  7.640,-21.600, 29.780, 30.870
  760.76, 86.930,  7.640,-20.800, 30.090, 31.890
  771.79, 87.050,  7.640,-18.400, 33.710, 32.330
  782.98, 86.950,  7.640,-16.200, 36.400, 31.310
  794.33, 87.010,  7.640,-20.200, 37.360, 30.810
  805.84, 87.410,  7.640,-20.200, 38.290, 32.500
  817.52, 87.730,  7.640,-17.200, 38.910, 34.700
  829.37, 87.840,  7.640,-15.800, 39.240, 35.850
  841.40, 87.780,  7.640,-12.600, 39.150, 35.430
  853.59, 87.500,  7.649,-10.400, 37.750, 34.330
  865.96, 87.300,  7.649,-13.200, 35.460, 33.550
  878.52, 87.470,  7.666,-15.200, 33.910, 31.840
  891.25, 87.950,  7.684,-16.000, 34.160, 29.210
  904.17, 88.410,  7.684,-12.800, 35.820, 24.970
  917.28, 88.460,  7.666, -6.400, 37.250, 18.750
  930.57, 88.190,  7.658, -4.600, 37.350, 15.050
  944.06, 87.640,  7.658, -0.200, 36.920, 14.850
  957.75, 86.920,  7.658, -1.000, 36.210, 15.040
  971.63, 86.440,  7.666, -4.600, 34.290, 15.590
  985.71, 86.530,  7.675,-11.200, 31.400, 17.910
 1000.00, 87.000,  7.675,-13.400, 28.000, 22.000
 1014.50, 87.520,  7.684,-13.200, 24.490, 24.870
 1029.20, 88.070,  7.693,-13.400, 21.930, 25.140
 1044.12, 88.550,  7.702, -9.800, 20.760, 25.080
 1059.25, 88.570,  7.711, -4.000, 20.990, 24.920
 1074.61, 88.280,  7.720, -2.400, 22.670, 24.270
 1090.18, 87.970,  7.728, -0.800, 25.250, 24.330
 1105.99, 87.710,  7.737,  0.000, 28.420, 24.810
 1122.02, 87.520,  7.755, -1.600, 31.510, 24.990
 1138.28, 87.160,  7.764,  1.000, 33.580, 25.580
 1154.78, 87.050,  7.773, -5.000, 34.480, 26.020
 1171.52, 87.480,  7.791, -8.400, 34.420, 25.440
 1188.50, 87.950,  7.800, -6.200, 34.230, 25.100
 1205.73, 88.210,  7.818, -6.200, 34.600, 25.560
 1223.21, 88.410,  7.836, -2.000, 34.690, 25.730
 1240.94, 88.870,  7.854, -6.800, 34.110, 26.020
 1258.93, 89.340,  7.872,  1.000, 34.170, 27.510
 1277.17, 88.800,  7.872, 11.000, 34.840, 28.780
 1295.69, 87.540,  7.881, 13.200, 35.410, 29.010
 1314.47, 86.850,  7.899,  5.200, 36.780, 29.230
 1333.52, 86.980,  7.918,  0.600, 38.320, 28.980
 1352.85, 87.420,  7.945, -1.200, 38.890, 27.780
 1372.46, 87.560,  7.972,  2.200, 39.400, 26.860
 1392.36, 87.520,  8.000, -0.200, 40.270, 26.960
 1412.54, 87.930,  8.000, -5.000, 40.890, 27.110
 1433.01, 88.360,  8.000,  0.000, 41.060, 27.480
 1453.78, 88.440,  8.009, -0.400, 41.150, 28.580
 1474.86, 88.750,  8.037, -2.400, 41.740, 29.410
 1496.24, 89.430,  8.074, -3.400, 43.260, 29.800
 1517.92, 90.090,  8.111,  1.400, 44.760, 30.270
 1539.93, 90.130,  8.139,  8.600, 45.830, 30.370
 1562.25, 89.530,  8.177, 13.400, 47.380, 29.960
 1584.89, 89.480,  8.224,  4.400, 49.020, 30.200
 1607.87, 90.480,  8.272,  2.000, 50.060, 30.290
 1631.17, 91.520,  8.329,  8.800, 51.100, 30.040
 1654.82, 92.280,  8.396, 12.800, 52.200, 30.290
 1678.80, 92.670,  8.474, 24.000, 53.310, 30.470
 1703.14, 92.410,  8.572, 35.600, 54.450, 31.240
 1727.83, 91.840,  8.671, 40.600, 54.950, 32.140
 1752.87, 91.210,  8.762, 46.400, 54.840, 32.420
 1778.28, 90.670,  8.853, 50.800, 55.040, 31.970
 1804.06, 90.650,  8.956, 50.600, 56.420, 31.620
 1830.21, 90.790,  9.049, 57.400, 58.800, 33.030
 1856.74, 90.180,  9.080, 74.600, 60.680, 35.370
 1883.65, 89.020,  9.018, 80.000, 61.290, 36.500
 1910.95, 87.480,  8.884, 91.200, 61.130, 35.740
 1938.65, 85.010,  8.732, 99.600, 60.150, 34.410
 1966.75, 82.390,  8.602, 94.400, 57.900, 34.150
 1995.26, 80.580,  8.513, 83.400, 55.090, 35.360
 2024.18, 78.990,  8.455, 80.600, 52.610, 36.880
 2053.53, 77.170,  8.416, 77.400, 50.000, 37.800
 2083.29, 75.850,  8.396, 60.200, 47.310, 37.970
 2113.49, 75.470,  8.387, 49.800, 45.400, 37.700
 2144.12, 75.050,  8.387, 46.200, 43.660, 37.590
 2175.20, 74.050,  8.396, 39.800, 41.840, 37.560
 2206.73, 74.140,  8.416, 12.600, 40.790, 37.640
 2238.72, 76.330,  8.435, -5.600, 39.730, 38.010
 2271.17, 78.610,  8.464, -0.600, 37.780, 38.290
 2304.09, 79.280,  8.494,  9.000, 35.760, 38.190
 2337.49, 78.440,  8.523, 15.600, 34.290, 37.530
 2371.37, 77.750,  8.552,  4.000, 33.400, 36.070
 2405.75, 78.830,  8.582,-14.200, 33.480, 34.220
 2440.62, 80.500,  8.612, -8.600, 33.800, 32.730
 2476.00, 81.070,  8.642, -1.400, 33.310, 32.480
 2511.89, 80.900,  8.671, -1.600, 32.500, 33.660
 2548.30, 80.750,  8.701, -2.600, 31.320, 35.020
 2585.23, 80.910,  8.721, -3.200, 29.990, 35.580
 2622.71, 81.890,  8.742,-16.000, 28.830, 35.150
 2660.73, 82.900,  8.772, -4.200, 27.730, 34.510
 2699.29, 82.610,  8.802,  4.400, 27.720, 34.330
 2738.42, 81.690,  8.822,  3.400, 29.010, 34.630
 2778.11, 81.550,  8.853, -4.200, 30.500, 35.350
 2818.38, 82.230,  8.873, -8.800, 30.840, 36.150
 2859.24, 82.520,  8.904,  0.000, 29.840, 36.640
 2900.68, 81.680,  8.935,  3.800, 29.000, 36.840
 2942.73, 81.010,  8.966, -6.800, 29.000, 36.840
 2985.38, 82.060,  8.997,-19.800, 29.640, 37.040
 3028.66, 83.330,  9.038,-11.200, 30.390, 37.760
 3072.56, 83.420,  9.070, -9.600, 30.760, 38.520
 3117.09, 83.780,  9.101,-14.000, 30.690, 38.710
 3162.28, 84.460,  9.133, -7.800, 30.550, 38.660
 3208.12, 84.540,  9.175, -4.200, 30.540, 38.880
 3254.62, 84.690,  9.217, -7.000, 30.490, 39.360
 3301.79, 84.760,  9.249, -0.400, 30.710, 39.490
 3349.65, 84.210,  9.292,  5.400, 31.330, 38.650
 3398.21, 84.110,  9.334, -7.000, 31.570, 36.980
 3447.47, 84.420,  9.378,  0.800, 30.440, 35.250
 3497.44, 83.900,  9.432,  5.200, 27.210, 34.280
 3548.13, 83.370,  9.475, -0.400, 24.410, 34.020
 3599.56, 83.690,  9.508, -5.600, 24.970, 33.540
 3651.74, 83.810,  9.541, -2.800, 26.420, 32.610
 3704.67, 83.830,  9.585, -6.000, 26.500, 32.080
 3758.37, 84.760,  9.618,-13.400, 26.290, 32.290
 3812.85, 85.380,  9.853, -6.600, 32.180, 35.810
 3868.12, 80.170,  9.453, -3.400, 37.250, 34.950
 3924.19, 68.700,  8.513,-109.200, 28.080, 22.480
 3981.07, 61.500,  8.083, 88.600, 16.560, 12.530
 4038.78, 66.550,  8.121,-17.800, 19.830, 16.910
 4097.32, 78.040,  8.925,  4.400, 30.810, 29.060
 4156.71, 84.120,  9.786,  2.000, 32.440, 34.660
 4216.97, 84.280,  9.956,  3.800, 29.840, 34.060
 4278.09, 84.210, 10.014, -1.800, 30.180, 34.360
 4340.10, 84.880, 10.071, -7.400, 30.070, 35.100
 4403.01, 85.490, 10.118, -3.600, 29.900, 35.670
 4466.84, 85.990, 10.176, -7.000, 30.220, 35.940
 4531.58, 86.760, 10.223, -5.800, 31.220, 36.280
 4597.27, 87.340, 10.282,  2.400, 32.160, 36.460
 4663.91, 87.270, 10.330,  6.800, 32.530, 36.190
 4731.51, 86.970, 10.389, 10.200, 32.810, 36.310
 4800.10, 86.530, 10.449, 14.000, 32.830, 37.180
 4869.68, 85.990, 10.510, 14.800, 32.680, 37.650
 4940.26, 85.830, 10.558,  8.400, 33.220, 37.550
 5011.87, 85.770, 10.619, 14.000, 33.580, 37.780
 5084.52, 85.780, 10.680,  6.200, 32.770, 38.330
 5158.22, 86.090, 10.742,  8.000, 31.470, 38.530
 5232.99, 86.350, 10.804,  8.800, 30.710, 38.390
 5308.84, 86.470, 10.867, 10.400, 30.570, 38.320
 5385.80, 86.520, 10.929, 12.200, 30.060, 38.160
 5463.87, 86.490, 11.005, 15.200, 28.910, 37.740
 5543.07, 86.460, 11.069, 14.000, 27.820, 37.620
 5623.41, 86.330, 11.132, 18.000, 27.210, 37.670
 5704.93, 86.010, 11.210, 17.000, 26.440, 37.140
 5787.62, 85.770, 11.274, 15.200, 25.340, 36.290
 5871.51, 85.910, 11.352, 13.400, 24.840, 35.690
 5956.62, 86.490, 11.431,  7.400, 24.950, 35.420
 6042.96, 87.290, 11.510,  9.400, 24.970, 35.520
 6130.56, 88.010, 11.590, 14.800, 24.390, 35.560
 6219.42, 88.230, 11.671, 20.600, 23.590, 35.300
 6309.57, 88.010, 11.751, 26.400, 24.300, 35.200
 6401.03, 87.660, 11.833, 29.800, 26.890, 34.960
 6493.82, 87.270, 11.915, 31.200, 29.610, 34.370
 6587.95, 87.090, 11.984, 30.600, 31.550, 34.060
 6683.44, 87.190, 12.039, 32.000, 33.200, 33.980
 6780.32, 87.220, 12.081, 36.400, 34.530, 33.930
 6878.60, 86.900, 12.136, 40.000, 34.960, 33.880
 6978.31, 86.190, 12.206, 46.400, 34.110, 33.860
 7079.46, 85.160, 12.263, 46.200, 33.090, 34.040
 7182.08, 84.180, 12.334, 43.800, 33.050, 34.160
 7286.18, 83.630, 12.419, 37.800, 32.920, 33.920
 7391.80, 83.640, 12.491, 33.400, 32.150, 33.260
 7498.94, 84.080, 12.577, 27.000, 31.600, 32.190
 7607.64, 84.690, 12.665, 28.200, 31.360, 31.130
 7717.92, 85.050, 12.752, 30.800, 31.160, 30.040
 7829.79, 84.830, 12.841, 36.600, 31.200, 28.670
 7943.28, 84.300, 12.915, 36.800, 31.600, 27.240
 8058.42, 84.170, 13.004, 29.000, 31.960, 25.940
 8175.23, 84.720, 13.095, 26.000, 32.090, 25.630
 8293.73, 85.390, 13.185, 27.200, 32.550, 25.970
 8413.95, 85.670, 13.277, 32.200, 33.380, 26.280
 8535.91, 85.630, 13.384, 34.000, 33.720, 28.000
 8659.64, 85.540, 13.477, 34.200, 33.590, 30.100
 8785.17, 85.560, 13.570, 34.200, 33.470, 29.920
 8912.51, 85.730, 13.680, 33.400, 33.430, 27.830
 9041.70, 86.220, 13.775, 32.400, 33.600, 26.930
 9172.76, 86.910, 13.886, 35.400, 33.690, 28.710
 9305.72, 87.200, 13.983, 43.200, 33.130, 30.470
 9440.61, 87.010, 14.096, 48.600, 31.960, 31.070
 9577.45, 86.990, 14.194, 48.200, 30.090, 31.570
 9716.28, 87.420, 14.292, 50.400, 27.240, 31.790
 9857.12, 87.740, 14.374, 59.400, 23.540, 31.680
10000.00, 87.230, 14.474, 72.200, 20.240, 31.380
10144.95, 85.820, 14.558, 81.400, 19.510, 30.540
10292.01, 84.070, 14.659, 83.400, 21.480, 29.090
10441.19, 82.780, 14.760, 78.400, 24.100, 27.830
10592.54, 82.110, 14.862, 73.400, 26.160, 27.120
10746.08, 81.440, 14.983, 76.200, 27.580, 26.090
10901.84, 80.330, 15.087, 77.000, 28.460, 24.840
11059.87, 79.370, 15.191, 69.200, 28.780, 24.540
11220.18, 79.200, 15.314, 59.200, 28.690, 24.990
11382.82, 79.430, 15.438, 56.000, 28.570, 25.370
11547.82, 79.650, 15.545, 51.800, 28.470, 25.150
11715.21, 79.810, 15.671, 50.000, 28.480, 23.980
11885.02, 79.960, 15.798, 48.400, 28.540, 21.370
12057.30, 80.440, 15.907, 42.400, 28.250, 17.330
12232.07, 80.990, 16.036, 45.800, 27.920, 15.800
12409.38, 81.030, 16.147, 49.000, 27.560, 19.660
12589.25, 80.760, 16.278, 48.400, 26.870, 24.810
12771.74, 80.840, 16.390, 45.200, 26.850, 27.900
12956.87, 81.470, 16.523, 41.600, 27.790, 29.920
13144.68, 82.030, 16.638, 45.400, 28.390, 31.560
13335.21, 82.170, 16.772, 48.800, 28.740, 32.120
13528.51, 82.390, 16.888, 47.800, 29.610, 31.220
13724.61, 82.640, 17.025, 51.800, 30.070, 29.720
